Map_name,Key_name,Nearest_H_dist(0),Nearest_H_dist(1),Nearest_H_dist(2),Nearest_H_dist(3),Nearest_H_dist(4),Nearest_H_dist(5),Nearest_H_dist(6),Nearest_H_dist(7),Nearest_H_dist(8),Nearest_H_dist(9),Nearest_RGB_min(0),Nearest_RGB_min(1),Nearest_RGB_min(2),Nearest_RGB_min(3),Nearest_RGB_min(4),Nearest_RGB_min(5),Nearest_RGB_min(6),Nearest_RGB_min(7),Nearest_RGB_min(8),Nearest_RGB_min(9),Nearest_RGB_dist(0),Nearest_RGB_dist(1),Nearest_RGB_dist(2),Nearest_RGB_dist(3),Nearest_RGB_dist(4),Nearest_RGB_dist(5),Nearest_RGB_dist(6),Nearest_RGB_dist(7),Nearest_RGB_dist(8),Nearest_RGB_dist(9),strict_range_H,number_of_H_in_key,number_of_keys,ratio_subregion,ratio_grayregion,ratio_blackregion,number_of_H_in_map,color_range_R_across_keys,color_range_G_across_keys,color_range_B_across_keys,color_range_H_across_keys
OR_Washougal,OR_Washougal_Tsr_poly,4,6,6,15,22,31,43,43,45,50,0,2,3,3,4,4,4,4,5,5,5,6,10,10,12,12,13,13,13,13,6,8,0.37,0.18582701303905413,0.05648078879058876,0.03191361353025154,1.0,0.6941176470588235,0.5529411764705883,0.21176470588235294,0.9833333333333333
OR_Washougal,OR_Washougal_Qmpm_poly,4,12,14,14,53,57,63,63,72,79,0,0,1,2,2,4,5,6,6,7,8,10,10,10,11,12,13,13,15,16,3,51,0.37,0.18582701303905413,0.05648078879058876,0.03191361353025154,1.0,0.6941176470588235,0.5529411764705883,0.21176470588235294,0.9833333333333333
OR_Washougal,OR_Washougal_Qbch_poly,0,2,10,14,39,43,49,49,58,65,1,1,1,2,2,3,4,5,6,6,9,9,9,12,13,13,13,14,15,15,2,62,0.37,0.18582701303905413,0.05648078879058876,0.03191361353025154,1.0,0.6941176470588235,0.5529411764705883,0.21176470588235294,0.9833333333333333
OR_Washougal,OR_Washougal_Qmbp_poly,0,2,10,14,39,43,49,49,58,65,0,1,1,2,3,4,6,8,9,9,9,9,10,12,13,14,14,14,14,14,2,32,0.37,0.18582701303905413,0.05648078879058876,0.03191361353025154,1.0,0.6941176470588235,0.5529411764705883,0.21176470588235294,0.9833333333333333
OR_Washougal,OR_Washougal_Qmbb_poly,3,4,4,8,9,13,13,13,14,16,0,2,2,2,4,4,5,5,7,7,10,13,13,13,14,14,15,15,15,16,5,72,0.37,0.18582701303905413,0.05648078879058876,0.03191361353025154,1.0,0.6941176470588235,0.5529411764705883,0.21176470588235294,0.9833333333333333
OR_Washougal,OR_Washougal_Qbbv_poly,1,2,3,3,3,5,6,6,7,7,0,0,1,2,2,3,4,5,6,7,7,8,9,13,13,14,15,15,16,16,3,76,0.37,0.18582701303905413,0.05648078879058876,0.03191361353025154,1.0,0.6941176470588235,0.5529411764705883,0.21176470588235294,0.9833333333333333
OR_Washougal,OR_Washougal_Tlkt_poly,0,6,9,10,16,25,44,49,49,51,0,2,2,3,3,3,4,4,4,4,9,10,10,12,12,12,13,14,14,14,13,5,0.37,0.18582701303905413,0.05648078879058876,0.03191361353025154,1.0,0.6941176470588235,0.5529411764705883,0.21176470588235294,0.9833333333333333
OR_Washougal,OR_Washougal_Qmmn_poly,7,9,16,16,22,26,28,56,58,61,0,1,1,1,2,3,4,5,5,6,7,9,10,10,10,11,12,12,13,14,4,57,0.37,0.18582701303905413,0.05648078879058876,0.03191361353025154,1.0,0.6941176470588235,0.5529411764705883,0.21176470588235294,0.9833333333333333
OR_Washougal,OR_Washougal_Twprr_poly,9,16,19,25,25,31,35,47,49,52,1,3,4,4,5,6,6,6,7,10,7,8,13,14,14,15,15,16,16,17,2,65,0.37,0.18582701303905413,0.05648078879058876,0.03191361353025154,1.0,0.6941176470588235,0.5529411764705883,0.21176470588235294,0.9833333333333333
OR_Washougal,OR_Washougal_Twfss_poly,0,2,3,5,8,8,9,10,11,11,1,4,4,6,6,7,9,10,11,11,9,11,11,12,13,14,14,14,14,15,2,46,0.37,0.18582701303905413,0.05648078879058876,0.03191361353025154,1.0,0.6941176470588235,0.5529411764705883,0.21176470588235294,0.9833333333333333
OR_Washougal,OR_Washougal_Twfsh_poly,4,8,10,10,49,53,59,59,68,75,0,0,1,2,2,3,3,3,5,7,5,7,8,10,12,13,14,15,16,16,2,36,0.37,0.18582701303905413,0.05648078879058876,0.03191361353025154,1.0,0.6941176470588235,0.5529411764705883,0.21176470588235294,0.9833333333333333
OR_Washougal,OR_Washougal_Tgsb_poly,1,3,5,6,7,10,10,10,11,13,0,2,2,3,3,3,4,4,4,5,9,10,11,12,13,13,13,15,15,15,3,48,0.37,0.18582701303905413,0.05648078879058876,0.03191361353025154,1.0,0.6941176470588235,0.5529411764705883,0.21176470588235294,0.9833333333333333
OR_Washougal,OR_Washougal_Tt_poly,2,2,5,6,6,7,7,8,9,9,0,0,1,1,1,2,2,2,2,3,6,7,8,9,10,12,12,13,13,13,1,13,0.37,0.18582701303905413,0.05648078879058876,0.03191361353025154,1.0,0.6941176470588235,0.5529411764705883,0.21176470588235294,0.9833333333333333
OR_Washougal,OR_Washougal_Tvs_poly,19,28,28,30,33,33,35,35,41,41,0,1,2,2,3,4,4,5,5,5,10,12,13,13,13,15,16,16,16,17,2,26,0.37,0.18582701303905413,0.05648078879058876,0.03191361353025154,1.0,0.6941176470588235,0.5529411764705883,0.21176470588235294,0.9833333333333333
OR_Washougal,OR_Washougal_Ta_poly,7,9,9,15,16,19,35,58,58,60,0,2,2,2,3,3,3,3,5,6,6,9,9,11,13,13,13,14,14,15,1,20,0.37,0.18582701303905413,0.05648078879058876,0.03191361353025154,1.0,0.6941176470588235,0.5529411764705883,0.21176470588235294,0.9833333333333333
OR_Washougal,OR_Washougal_Tob_poly,1,4,4,4,5,5,6,7,8,9,0,1,1,2,2,2,2,2,2,3,9,9,11,12,13,13,13,15,15,15,1,42,0.37,0.18582701303905413,0.05648078879058876,0.03191361353025154,1.0,0.6941176470588235,0.5529411764705883,0.21176470588235294,0.9833333333333333
OR_Washougal,OR_Washougal_Tbem_poly,4,10,10,19,26,35,39,39,41,49,1,2,3,3,4,6,7,7,10,12,7,8,13,14,14,14,15,15,17,17,2,7,0.37,0.18582701303905413,0.05648078879058876,0.03191361353025154,1.0,0.6941176470588235,0.5529411764705883,0.21176470588235294,0.9833333333333333
rectify2_LawrenceHoffmann,rectify2_LawrenceHoffmann_crystalline_rocks_poly,85,180,180,180,180,180,180,180,180,180,21,180,180,180,180,180,180,180,180,180,19,180,180,180,180,180,180,180,180,180,2,4,0.02,0.208130526742531,0.014698350193684387,0.024166747479395068,0.9777777777777777,0.3333333333333333,0.2627450980392157,0.3568627450980392,0.4722222222222222
rectify2_LawrenceHoffmann,rectify2_LawrenceHoffmann_Triassic_rocks_poly,85,180,180,180,180,180,180,180,180,180,21,180,180,180,180,180,180,180,180,180,19,180,180,180,180,180,180,180,180,180,1,2,0.02,0.208130526742531,0.014698350193684387,0.024166747479395068,0.9777777777777777,0.3333333333333333,0.2627450980392157,0.3568627450980392,0.4722222222222222
RI_Uxbridge,RI_Uxbridge_Zhv_poly,3,28,100,101,106,123,123,132,138,180,1,2,4,4,15,17,21,34,61,180,8,13,15,16,19,20,22,22,24,180,4,15,0.1,0.4046198165919813,0.060808523198389405,0.059527625356203345,1.0,0.6509803921568628,0.5725490196078431,0.3568627450980392,0.9222222222222223
RI_Uxbridge,RI_Uxbridge_Zncg_poly,3,25,103,104,109,126,126,135,141,180,1,6,7,12,17,21,22,24,28,180,9,11,12,14,16,17,21,22,23,180,1,29,0.1,0.4046198165919813,0.060808523198389405,0.059527625356203345,1.0,0.6509803921568628,0.5725490196078431,0.3568627450980392,0.9222222222222223
RI_Uxbridge,RI_Uxbridge_Zncgm_poly,6,15,15,32,37,38,138,141,166,180,1,1,3,12,16,16,17,18,45,180,9,13,13,16,16,19,19,20,21,180,5,20,0.1,0.4046198165919813,0.060808523198389405,0.059527625356203345,1.0,0.6509803921568628,0.5725490196078431,0.3568627450980392,0.9222222222222223
RI_Uxbridge,RI_Uxbridge_Znfg_poly,6,9,9,26,31,32,132,135,160,180,3,6,8,11,13,16,17,22,45,180,14,14,16,17,17,19,22,23,24,180,1,26,0.1,0.4046198165919813,0.060808523198389405,0.059527625356203345,1.0,0.6509803921568628,0.5725490196078431,0.3568627450980392,0.9222222222222223
RI_Uxbridge,RI_Uxbridge_Zpg_poly,1,6,23,23,32,38,100,103,128,180,4,5,6,12,13,17,30,45,57,180,6,8,13,14,14,15,16,17,19,180,2,20,0.1,0.4046198165919813,0.060808523198389405,0.059527625356203345,1.0,0.6509803921568628,0.5725490196078431,0.3568627450980392,0.9222222222222223
RI_Uxbridge,RI_Uxbridge_Zphg_poly,1,5,22,22,31,37,101,104,129,180,1,3,13,13,18,22,30,32,34,180,8,14,15,17,17,17,19,19,23,180,1,21,0.1,0.4046198165919813,0.060808523198389405,0.059527625356203345,1.0,0.6509803921568628,0.5725490196078431,0.3568627450980392,0.9222222222222223
RI_Uxbridge,RI_Uxbridge_Zt_poly,25,28,128,129,134,151,151,160,166,180,1,2,2,5,5,11,17,24,32,180,8,10,11,13,16,18,19,21,24,180,1,21,0.1,0.4046198165919813,0.060808523198389405,0.059527625356203345,1.0,0.6509803921568628,0.5725490196078431,0.3568627450980392,0.9222222222222223
RI_Uxbridge,RI_Uxbridge_Ziqd_poly,5,6,17,17,26,32,106,109,134,180,5,6,14,22,28,40,45,57,61,180,10,12,14,15,20,21,23,23,24,180,2,13,0.1,0.4046198165919813,0.060808523198389405,0.059527625356203345,1.0,0.6509803921568628,0.5725490196078431,0.3568627450980392,0.9222222222222223
RI_Uxbridge,RI_Uxbridge_Zbm_poly,0,9,15,17,22,23,123,126,151,180,2,3,4,12,13,13,17,19,40,180,6,13,17,17,17,18,19,21,21,180,1,30,0.1,0.4046198165919813,0.060808523198389405,0.059527625356203345,1.0,0.6509803921568628,0.5725490196078431,0.3568627450980392,0.9222222222222223
RI_Uxbridge,RI_Uxbridge_Zb_poly,0,9,15,17,22,23,123,126,151,180,7,8,13,13,14,15,16,17,19,180,14,16,16,16,17,17,19,20,23,180,2,28,0.1,0.4046198165919813,0.060808523198389405,0.059527625356203345,1.0,0.6509803921568628,0.5725490196078431,0.3568627450980392,0.9222222222222223
SD_BlackHills,SD_BlackHills_Xqc_poly,0,1,5,6,7,8,10,10,11,12,0,0,0,0,1,2,2,2,2,3,6,9,9,9,9,10,10,10,10,11,1,2,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Xby_poly,0,2,2,2,3,3,3,17,19,25,0,0,2,2,2,3,4,4,5,5,4,5,5,7,7,12,12,12,12,12,2,50,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Xif_poly,1,3,4,4,5,5,6,6,6,6,0,0,0,0,0,0,1,1,1,1,1,6,8,9,11,11,11,11,11,11,1,33,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Xgwd_poly,0,2,2,2,3,3,3,3,3,5,0,0,1,1,1,2,2,2,3,3,7,9,9,9,10,11,11,12,12,12,2,41,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Xgw3_poly,1,2,3,3,3,3,3,4,4,4,0,0,1,1,2,2,3,3,4,5,9,11,11,12,12,13,14,14,14,15,2,14,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Xgw_poly,0,0,2,3,3,3,4,4,4,6,0,1,1,1,1,2,2,2,5,6,7,8,9,12,12,12,12,13,13,14,2,57,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Xgby_poly,8,10,14,14,15,18,19,20,21,22,0,1,2,2,2,2,3,3,4,5,7,7,8,8,11,12,12,12,12,13,4,46,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Xgb_poly,1,3,5,7,8,10,11,12,12,13,0,1,1,2,2,2,2,2,3,4,6,7,7,8,8,9,9,10,10,11,3,37,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Xs_poly,0,1,3,3,3,3,3,5,5,5,0,0,1,1,1,1,2,2,2,3,3,5,7,9,11,12,12,12,13,13,1,25,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Xu_poly,1,2,2,4,4,5,5,15,17,23,0,0,1,1,1,1,1,2,2,2,5,6,8,10,10,10,10,10,11,11,1,2,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Xh_poly,1,2,3,4,4,5,5,5,5,5,0,0,0,0,0,1,2,2,2,3,4,10,11,11,11,11,11,11,12,12,1,15,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_OCd_poly,1,2,7,13,14,15,17,18,21,22,0,1,1,2,3,3,3,3,4,5,7,9,10,10,10,10,10,12,13,13,3,8,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Oww_poly,1,2,5,11,16,17,19,19,20,24,0,0,1,1,1,1,2,2,2,2,3,7,8,9,9,10,10,11,11,11,1,9,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_MDe_poly,1,1,6,12,15,16,18,19,20,23,0,0,0,1,1,1,2,2,3,3,6,10,12,13,13,14,14,14,15,15,2,9,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Mp_poly,1,3,4,4,6,6,7,13,15,18,0,1,2,2,2,2,2,2,2,3,4,6,9,9,10,11,11,12,12,12,1,28,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_PIPm_poly,0,1,2,6,7,7,9,9,10,23,0,1,2,2,2,2,3,3,3,4,6,8,8,9,10,11,11,11,11,11,4,58,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Pmo_poly,1,1,3,6,7,8,8,10,11,22,0,1,1,2,2,2,2,4,4,5,7,8,8,10,10,11,11,12,12,12,1,57,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_TRPso_poly,2,6,7,7,9,13,14,16,16,17,0,0,2,2,3,3,4,4,5,5,2,6,6,6,8,10,10,10,11,12,3,52,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Po_poly,0,1,2,6,7,7,9,9,10,23,1,2,2,3,3,4,4,5,5,5,5,6,8,9,9,11,11,12,12,12,1,44,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Pm_poly,2,2,3,4,5,7,8,9,11,22,0,0,1,1,1,1,2,2,2,2,3,10,10,10,11,11,11,12,12,12,3,27,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_TRPs_poly,2,8,9,9,11,14,15,15,16,17,0,1,2,2,2,2,3,3,4,4,8,9,10,10,10,11,12,12,13,13,1,44,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Jmus_poly,0,1,1,2,2,4,5,19,21,23,2,3,3,3,3,3,4,4,5,5,2,6,9,9,9,11,11,12,13,13,2,28,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Jsg_poly,0,1,1,3,3,5,6,20,22,22,1,1,1,1,1,2,2,3,3,3,7,8,8,8,9,10,10,11,12,12,1,30,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Jmu_poly,0,1,1,3,3,5,6,20,22,22,0,0,0,1,1,1,1,2,3,4,7,7,8,8,10,10,11,11,12,12,1,30,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Kfl_poly,0,1,1,2,2,4,5,19,21,23,0,1,1,1,1,1,1,1,2,2,4,6,7,7,8,9,9,10,11,12,5,28,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Kl_poly,0,2,2,2,3,3,3,17,19,25,0,0,1,1,1,1,1,2,2,2,3,6,8,9,9,10,11,11,12,12,1,17,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Kf_poly,9,10,15,16,17,17,18,19,19,20,0,0,0,1,1,1,1,1,2,2,3,9,9,9,10,10,10,11,11,11,3,26,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Kms_poly,1,5,6,7,7,8,9,9,10,10,0,1,1,1,1,1,1,2,2,2,7,9,9,10,10,10,10,11,11,11,1,21,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Ks_poly,0,1,1,2,2,2,3,3,4,5,0,0,1,1,2,2,2,3,3,3,4,10,10,10,11,11,11,11,12,12,1,31,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Knc_poly,1,6,7,8,8,9,9,10,10,11,0,0,1,2,3,3,4,4,5,5,3,3,6,7,10,11,12,12,12,13,1,47,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Km_poly,1,2,2,3,4,4,5,5,5,6,0,0,1,1,1,1,1,1,2,2,6,8,9,11,11,11,12,12,13,13,1,22,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Kb_poly,1,1,1,2,3,3,4,4,5,6,0,0,1,1,1,2,2,2,3,3,3,6,7,9,9,10,11,11,12,13,1,15,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Kg_poly,0,0,1,1,2,3,3,3,3,3,0,1,1,1,1,1,2,2,2,2,6,6,11,12,12,13,13,13,13,13,1,24,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Kc_poly,0,0,1,1,2,2,3,3,3,3,0,0,1,1,1,1,1,2,2,2,6,7,8,8,9,9,10,10,10,11,1,25,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Kn_poly,0,0,1,1,2,3,3,3,3,3,0,0,1,1,2,2,2,2,3,3,2,7,9,9,10,10,10,11,11,11,1,26,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Kp_poly,1,1,1,2,2,2,2,3,3,3,0,1,1,1,1,1,1,1,1,2,4,10,10,10,10,10,11,11,11,12,1,29,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Tu_poly,1,1,4,5,6,7,9,9,10,11,0,0,1,1,1,2,2,3,3,5,6,9,10,11,12,13,13,13,14,14,3,35,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Tla_poly,1,3,4,6,7,7,7,7,8,8,0,2,2,2,3,3,4,4,4,5,2,6,10,10,11,11,11,11,12,12,3,33,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Td_poly,0,0,0,1,1,1,2,3,3,4,0,0,0,0,1,1,1,1,1,2,6,6,6,8,8,9,9,9,10,10,1,19,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Tql_poly,0,1,1,1,1,1,2,2,4,4,1,1,1,1,2,2,2,2,2,2,5,6,7,8,10,12,12,12,12,13,8,55,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Tt_poly,1,1,1,2,2,2,2,3,3,4,0,0,0,1,1,1,1,2,2,2,1,3,7,8,8,10,10,11,11,11,7,55,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Tqt_poly,1,2,2,2,3,3,3,3,3,4,0,0,0,1,1,1,1,1,1,1,1,4,6,8,8,9,10,11,13,13,7,55,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Tr_poly,1,2,3,3,4,4,4,4,5,5,0,0,0,1,1,1,2,2,2,2,8,9,9,10,11,11,11,12,12,12,2,12,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Tar_poly,0,1,1,1,1,1,2,2,4,4,0,0,1,1,1,2,2,2,2,2,3,4,9,10,11,12,12,13,13,13,1,12,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Tdi_poly,0,0,0,1,1,1,2,3,3,4,1,1,1,1,1,2,2,2,2,2,5,9,10,10,10,11,12,12,12,13,12,74,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Tbx_poly,0,0,0,1,1,1,2,3,3,4,0,0,0,1,1,1,1,1,2,2,4,9,9,10,11,11,11,11,11,11,1,16,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Tp_poly,1,4,4,8,9,11,12,13,13,14,0,1,1,1,2,3,3,3,3,3,9,9,11,11,11,12,12,12,12,12,3,19,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Tw_poly,0,1,1,1,2,2,3,4,4,4,0,0,0,0,0,0,0,0,1,1,6,7,9,9,10,10,12,12,12,13,1,38,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Qt_poly,1,1,1,1,1,2,2,2,3,4,0,0,0,0,0,1,1,2,2,2,3,5,8,8,9,10,10,11,11,12,2,17,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Qc_poly,0,1,1,1,2,2,2,2,3,3,0,0,0,0,0,0,0,0,1,1,7,10,11,11,12,12,12,12,12,13,1,35,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Ql_poly,0,1,1,1,2,2,2,3,3,3,0,1,1,1,2,2,2,2,2,2,6,8,8,10,10,12,12,12,12,12,1,27,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Qw_poly,1,1,2,2,4,4,4,4,4,5,0,0,0,0,0,1,1,1,1,2,9,10,10,10,10,11,11,11,12,12,2,32,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Qal_poly,0,1,1,1,2,2,2,2,3,3,1,1,1,1,1,1,1,2,2,3,3,5,8,8,12,12,13,13,13,13,1,15,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Xtv_poly,0,1,1,2,2,2,3,3,4,5,0,0,0,1,1,1,1,1,1,1,4,9,10,10,10,11,12,12,12,13,1,16,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Xts_poly,1,1,1,1,2,2,2,3,3,4,0,0,0,0,1,1,1,1,1,1,1,8,8,10,10,10,10,11,12,12,1,23,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
SD_BlackHills,SD_BlackHills_Xgwp_poly,0,1,3,3,3,3,3,5,5,5,0,0,0,1,1,2,2,2,2,3,4,8,8,9,9,10,10,10,11,11,3,50,0.84,0.4975833949248583,0.09686861340010262,0.055421085040566434,1.0,0.7019607843137254,1.0,0.3686274509803922,0.9944444444444445
